r_ID,r_birth_yr,r_gender,r_race,r_edu_yrs,r_edu_high_deg,r_edu_sum,r_child_born,r_age_ss_payments,r1_labor_status,r2_labor_status,r3_labor_status,r4_labor_status,r5_labor_status,r6_labor_status,r7_labor_status,r8_labor_status,r9_labor_status,r10_labor_status,r11_labor_status,r12_labor_status,r13_labor_status,r14_labor_status,r15_labor_status,r16_labor_status
013699040,1946.0,2.0,1.0,16.0,5.0,5.0,2.0,,,,2.0,2.0,2.0,4.0,2.0,2.0,,,,,,,,
013706010,1931.0,1.0,1.0,12.0,2.0,3.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,
013734010,1939.0,1.0,1.0,17.0,6.0,5.0,2.0,746.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
013734020,1937.0,2.0,3.0,12.0,2.0,3.0,2.0,746.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013738010,1932.0,2.0,1.0,12.0,2.0,3.0,5.0,746.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,
013738020,1931.0,1.0,1.0,10.0,2.0,3.0,4.0,745.0,4.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013753010,1934.0,2.0,1.0,12.0,2.0,3.0,4.0,744.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,
013753020,1931.0,1.0,1.0,12.0,2.0,3.0,4.0,781.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
013757020,1936.0,2.0,1.0,12.0,0.0,1.0,5.0,753.0,1.0,2.0,5.0,5.0,5.0,5.0,,,,,,,,,,
013757030,1924.0,1.0,1.0,13.0,3.0,4.0,2.0,744.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,
013772020,1933.0,2.0,1.0,3.0,0.0,1.0,3.0,745.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,,,,,,,
013772030,1926.0,1.0,1.0,8.0,0.0,1.0,3.0,789.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
013784010,1940.0,2.0,1.0,17.0,6.0,5.0,3.0,746.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,
013784040,1942.0,1.0,1.0,17.0,6.0,5.0,3.0,745.0,1.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
013794020,1935.0,2.0,1.0,14.0,4.0,4.0,3.0,768.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
013794030,1929.0,1.0,1.0,16.0,5.0,5.0,2.0,746.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,
013798010,1935.0,1.0,1.0,13.0,3.0,4.0,4.0,,3.0,1.0,1.0,,,,,,,,,,,,,
013798020,1938.0,2.0,1.0,12.0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,
013802010,1938.0,1.0,1.0,12.0,2.0,3.0,3.0,,5.0,5.0,5.0,,,,,,,,,,,,,
013802020,1939.0,2.0,1.0,15.0,3.0,4.0,3.0,762.0,1.0,,,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013808010,1939.0,1.0,3.0,16.0,5.0,5.0,3.0,777.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,5.0,5.0,5.0,5.0,5.0,5.0,
013808011,1939.0,2.0,3.0,16.0,5.0,5.0,3.0,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0
013813010,1939.0,2.0,2.0,13.0,3.0,4.0,2.0,746.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
013813020,1937.0,1.0,2.0,12.0,2.0,3.0,,661.0,5.0,5.0,,,6.0,,,,,,,,,,,
013814010,1938.0,1.0,1.0,16.0,5.0,5.0,1.0,756.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
013814040,1944.0,2.0,1.0,13.0,3.0,4.0,1.0,352.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013815010,1938.0,2.0,2.0,15.0,3.0,4.0,0.0,721.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
013816010,1941.0,1.0,2.0,16.0,5.0,5.0,3.0,755.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,
013816040,1942.0,2.0,2.0,16.0,5.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013817010,1939.0,2.0,1.0,17.0,6.0,5.0,0.0,746.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013817011,1945.0,2.0,1.0,14.0,4.0,4.0,2.0,,,,1.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013817040,1948.0,2.0,1.0,17.0,6.0,5.0,0.0,746.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
013817041,1944.0,2.0,1.0,13.0,3.0,4.0,1.0,678.0,,,,1.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,
013820010,1940.0,2.0,1.0,17.0,5.0,5.0,3.0,780.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013820020,1938.0,1.0,1.0,17.0,7.0,5.0,3.0,781.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0
013857010,1931.0,1.0,1.0,8.0,0.0,1.0,7.0,756.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,,
013857020,1935.0,2.0,1.0,12.0,2.0,3.0,7.0,746.0,7.0,7.0,7.0,5.0,7.0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0
013858020,1940.0,1.0,1.0,11.0,0.0,1.0,2.0,734.0,,,,1.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
013858030,1942.0,2.0,1.0,12.0,2.0,3.0,2.0,756.0,1.0,2.0,1.0,1.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013860010,1932.0,2.0,1.0,12.0,2.0,3.0,3.0,758.0,7.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
013860040,1926.0,1.0,1.0,8.0,0.0,1.0,,,5.0,,,,,,,,,,,,,,,
013891010,1939.0,1.0,1.0,16.0,5.0,5.0,0.0,748.0,1.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,
013894010,1941.0,1.0,1.0,13.0,3.0,4.0,2.0,625.0,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.0,,,
013894011,1943.0,2.0,1.0,13.0,3.0,4.0,5.0,745.0,,,,,,,,,,4.0,1.0,1.0,2.0,,,
013894040,1944.0,2.0,1.0,12.0,2.0,3.0,2.0,,6.0,6.0,6.0,5.0,5.0,,,,,,,,,,,
013897010,1935.0,2.0,1.0,12.0,2.0,3.0,4.0,771.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
013899010,1938.0,1.0,1.0,17.0,6.0,5.0,0.0,780.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
013899040,1944.0,2.0,1.0,17.0,6.0,5.0,0.0,793.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,
013899041,1939.0,1.0,1.0,12.0,2.0,3.0,4.0,745.0,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
013902010,1934.0,1.0,1.0,16.0,3.0,4.0,3.0,760.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013902020,1934.0,2.0,1.0,16.0,5.0,5.0,3.0,758.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0
013912010,1937.0,1.0,1.0,10.0,1.0,2.0,3.0,748.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013912020,1937.0,2.0,1.0,12.0,2.0,3.0,3.0,754.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013915010,1941.0,2.0,1.0,14.0,3.0,4.0,1.0,774.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,
013915011,1930.0,1.0,1.0,12.0,1.0,2.0,4.0,,,,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,,
013916010,1941.0,1.0,1.0,17.0,6.0,5.0,3.0,792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0
013916040,1945.0,2.0,1.0,12.0,2.0,3.0,3.0,,1.0,1.0,7.0,1.0,7.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
013965010,1937.0,2.0,1.0,12.0,2.0,3.0,3.0,785.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,2.0,5.0,5.0,,5.0,,,
013965020,1938.0,1.0,1.0,12.0,1.0,2.0,3.0,745.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,4.0,4.0,4.0,,,,,
013974010,1937.0,1.0,2.0,12.0,2.0,3.0,2.0,746.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,
014008010,1937.0,2.0,1.0,11.0,0.0,1.0,3.0,746.0,6.0,6.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,,,,,,,
014024020,1933.0,2.0,1.0,12.0,2.0,3.0,2.0,744.0,7.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,5.0,,,,,,
014024030,1930.0,1.0,1.0,5.0,0.0,1.0,2.0,766.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,,,,
014028010,1939.0,1.0,1.0,17.0,6.0,5.0,2.0,748.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014028020,1941.0,2.0,1.0,17.0,6.0,5.0,2.0,746.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014033010,1938.0,1.0,1.0,12.0,2.0,3.0,3.0,721.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
014036010,1938.0,1.0,1.0,13.0,3.0,4.0,3.0,745.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,
014036040,1943.0,2.0,1.0,12.0,2.0,3.0,3.0,746.0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,7.0,7.0,,,,,,,
014038010,1938.0,1.0,1.0,12.0,2.0,3.0,2.0,,1.0,1.0,4.0,,,,,,,,,,,,,
014043010,1935.0,2.0,1.0,12.0,2.0,3.0,3.0,792.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,,
014043020,1931.0,1.0,1.0,10.0,0.0,1.0,3.0,729.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
014063010,1931.0,1.0,1.0,12.0,2.0,3.0,3.0,755.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
014063020,1932.0,2.0,1.0,9.0,0.0,1.0,3.0,745.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
014069010,1934.0,1.0,1.0,12.0,2.0,3.0,4.0,746.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
014069020,1935.0,2.0,1.0,12.0,2.0,3.0,4.0,746.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0
014072010,1941.0,1.0,1.0,14.0,3.0,4.0,2.0,761.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
014072040,1944.0,2.0,1.0,12.0,2.0,3.0,2.0,,7.0,7.0,4.0,7.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
014080020,1932.0,2.0,1.0,12.0,0.0,1.0,5.0,780.0,7.0,5.0,7.0,5.0,7.0,7.0,7.0,5.0,7.0,,,,,,,
014080030,1929.0,1.0,1.0,17.0,6.0,5.0,3.0,781.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014080031,1945.0,2.0,1.0,13.0,3.0,4.0,0.0,,,,,,,,,,,,,,5.0,5.0,,
014081010,1941.0,1.0,1.0,12.0,2.0,3.0,1.0,768.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,
014081040,1944.0,2.0,1.0,12.0,2.0,3.0,1.0,744.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,,,,,
014085010,1941.0,1.0,1.0,12.0,2.0,3.0,0.0,749.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014092010,1934.0,2.0,1.0,12.0,2.0,3.0,3.0,745.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014092040,1930.0,1.0,1.0,12.0,2.0,3.0,3.0,747.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
014098010,1939.0,2.0,1.0,10.0,0.0,1.0,4.0,768.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
014098020,1940.0,1.0,1.0,12.0,2.0,3.0,4.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,
014104010,1937.0,2.0,1.0,17.0,7.0,5.0,0.0,745.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
014104020,1938.0,1.0,1.0,17.0,7.0,5.0,0.0,781.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,
014115020,1941.0,1.0,1.0,12.0,2.0,3.0,2.0,744.0,1.0,6.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
014115021,1942.0,2.0,1.0,16.0,5.0,5.0,0.0,721.0,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
014115030,1946.0,2.0,1.0,12.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
014121010,1935.0,2.0,2.0,9.0,0.0,1.0,1.0,781.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,,,,,,,,,
014129010,1932.0,1.0,2.0,12.0,2.0,3.0,3.0,746.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
014129020,1935.0,2.0,2.0,12.0,2.0,3.0,3.0,745.0,1.0,2.0,2.0,2.0,,2.0,2.0,,5.0,5.0,5.0,5.0,,,,
014136010,1934.0,1.0,2.0,10.0,0.0,1.0,4.0,738.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,
014136040,1950.0,2.0,2.0,11.0,0.0,1.0,3.0,,4.0,3.0,7.0,7.0,4.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,,7.0,6.0
014137010,1930.0,2.0,2.0,12.0,2.0,3.0,3.0,799.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,
014137020,1931.0,1.0,2.0,12.0,2.0,3.0,3.0,794.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,,,,,,
014147010,1934.0,1.0,1.0,13.0,3.0,4.0,0.0,792.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,,,,,,,
014147040,1943.0,2.0,1.0,12.0,2.0,3.0,2.0,745.0,1.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,,,,,,,
014149020,1939.0,1.0,1.0,14.0,4.0,4.0,2.0,782.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
014149030,1944.0,2.0,1.0,16.0,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
014157010,1941.0,1.0,1.0,13.0,3.0,4.0,3.0,733.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,,,,
014157040,1945.0,2.0,1.0,9.0,0.0,1.0,3.0,,1.0,7.0,7.0,,7.0,7.0,6.0,5.0,5.0,,,,,,,
014159020,1935.0,1.0,1.0,7.0,0.0,1.0,1.0,793.0,1.0,1.0,1.0,1.0,1.0,5.0,,,,,,,,,,
014159030,1942.0,2.0,1.0,11.0,0.0,1.0,1.0,735.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,,,,
014167010,1939.0,1.0,1.0,13.0,3.0,4.0,2.0,747.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
014167040,1951.0,2.0,1.0,14.0,4.0,4.0,0.0,,1.0,3.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0
014179010,1931.0,1.0,1.0,9.0,0.0,1.0,2.0,744.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
014179040,1923.0,2.0,1.0,9.0,0.0,1.0,2.0,744.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
014180010,1940.0,1.0,1.0,14.0,3.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,
014180020,1939.0,2.0,1.0,12.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,
014188020,1933.0,2.0,1.0,10.0,0.0,1.0,3.0,744.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,,,,
014188030,1928.0,1.0,1.0,7.0,0.0,1.0,3.0,784.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,
014193010,1943.0,1.0,1.0,12.0,2.0,3.0,3.0,733.0,,,1.0,1.0,1.0,,,,,4.0,,,,,,
014193040,1943.0,2.0,1.0,14.0,3.0,4.0,3.0,757.0,1.0,1.0,1.0,,,,,,,4.0,4.0,4.0,,,,
014199010,1935.0,2.0,1.0,11.0,0.0,1.0,3.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
014199020,1933.0,1.0,1.0,12.0,2.0,3.0,3.0,745.0,1.0,1.0,,4.0,,,,1.0,5.0,5.0,5.0,,,,,
014201010,1940.0,1.0,2.0,9.0,0.0,1.0,3.0,,3.0,6.0,6.0,6.0,6.0,,,,,,,,,,,
014202010,1934.0,2.0,2.0,11.0,0.0,1.0,5.0,745.0,5.0,5.0,,,,,4.0,4.0,5.0,5.0,5.0,,,,,
014212010,1932.0,1.0,2.0,14.0,3.0,4.0,3.0,755.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,
014212020,1932.0,2.0,2.0,14.0,4.0,4.0,3.0,732.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,,,,
014214010,1940.0,2.0,2.0,14.0,3.0,4.0,0.0,758.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0
014215020,1933.0,1.0,2.0,7.0,0.0,1.0,0.0,,6.0,5.0,6.0,6.0,6.0,,,,,,,,,,,
014215030,1928.0,2.0,2.0,14.0,3.0,4.0,1.0,767.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,
014223010,1932.0,2.0,2.0,11.0,0.0,1.0,3.0,746.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
014224010,1939.0,2.0,2.0,12.0,2.0,3.0,3.0,746.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,5.0,5.0
014224011,1943.0,1.0,2.0,16.0,4.0,4.0,3.0,781.0,,,,,,,,,,,,,,5.0,,
014224020,1939.0,1.0,2.0,8.0,0.0,1.0,3.0,747.0,1.0,,1.0,1.0,1.0,4.0,5.0,5.0,,,,,,,,
014226010,1935.0,2.0,2.0,10.0,0.0,1.0,10.0,773.0,6.0,5.0,5.0,6.0,5.0,,,,,,,,,,,
014230010,1939.0,2.0,1.0,12.0,2.0,3.0,4.0,,1.0,,1.0,,,,,,,,,,,,,
014230020,1935.0,1.0,2.0,12.0,2.0,3.0,,,5.0,,,,,,,,,,,,,,,
014234010,1937.0,1.0,1.0,12.0,2.0,3.0,3.0,746.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
014234011,1945.0,2.0,1.0,17.0,6.0,5.0,3.0,792.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0
014234040,1947.0,2.0,1.0,15.0,4.0,4.0,0.0,523.0,5.0,6.0,5.0,5.0,5.0,,,,,,,,,,,
014234041,1941.0,1.0,1.0,16.0,5.0,5.0,0.0,874.0,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
014242010,1941.0,2.0,1.0,13.0,3.0,4.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
014244020,1940.0,1.0,1.0,17.0,6.0,5.0,2.0,746.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,4.0,,,,,,,
014244030,1954.0,2.0,1.0,13.0,3.0,4.0,1.0,,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,,,,,,,
014247010,1938.0,1.0,1.0,16.0,5.0,5.0,1.0,783.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
014247040,1947.0,2.0,1.0,15.0,5.0,5.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
014251010,1932.0,2.0,1.0,17.0,5.0,5.0,0.0,781.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
014252010,1941.0,2.0,1.0,14.0,3.0,4.0,2.0,785.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0
014253010,1938.0,2.0,2.0,17.0,6.0,5.0,3.0,745.0,1.0,1.0,1.0,7.0,5.0,5.0,,,5.0,5.0,5.0,5.0,,,5.0,
014259020,1931.0,2.0,1.0,12.0,2.0,3.0,2.0,745.0,7.0,7.0,,,7.0,7.0,5.0,7.0,7.0,7.0,2.0,5.0,,,,
014259030,1927.0,1.0,1.0,16.0,5.0,5.0,2.0,793.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,,
014270010,1940.0,1.0,2.0,12.0,2.0,3.0,3.0,701.0,2.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,,,,,
014270040,1948.0,2.0,2.0,12.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,,,,
014272010,1938.0,2.0,2.0,9.0,0.0,1.0,3.0,778.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,,,,,,
014272011,1936.0,1.0,2.0,12.0,2.0,3.0,0.0,738.0,,,,,4.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,,
014275010,1937.0,1.0,2.0,9.0,0.0,1.0,3.0,600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
014275020,1931.0,2.0,2.0,4.0,0.0,1.0,0.0,745.0,5.0,6.0,5.0,,5.0,5.0,5.0,,,,,,,,,
014283010,1941.0,2.0,1.0,15.0,5.0,5.0,,,1.0,,,,,,,,,,,,,,,
014307010,1934.0,1.0,1.0,16.0,3.0,4.0,4.0,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,
014308010,1935.0,2.0,1.0,12.0,2.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
014320020,1936.0,2.0,2.0,11.0,0.0,1.0,,,1.0,,,,,,,,,,,,,,,
014320030,1946.0,1.0,2.0,12.0,2.0,3.0,0.0,,1.0,,1.0,,,,,,,,,,,,,
014332010,1941.0,2.0,2.0,12.0,2.0,3.0,2.0,782.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0
014332011,1937.0,1.0,2.0,,8.0,,3.0,745.0,,4.0,1.0,2.0,,5.0,,5.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,5.0
014341010,1931.0,1.0,2.0,11.0,2.0,3.0,5.0,745.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,5.0,
014349010,1940.0,1.0,1.0,11.0,1.0,2.0,8.0,,3.0,1.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,,5.0,5.0,7.0,,,
014349040,1960.0,2.0,1.0,12.0,1.0,2.0,3.0,745.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
